SaleID,SaleDate,UserID,CompanyLocationID
100012,2022-04-28,57,10
100013,2022-04-28,12,2
100014,2022-04-28,89,1
100017,2022-04-28,89,1
100018,2022-04-28,95,4
100019,2022-04-28,12,2
100020,2022-04-28,57,10
100023,2022-04-28,23,1
100024,2022-04-28,89,1
100029,2022-04-28,23,1
100031,2022-04-28,12,2
100032,2022-04-28,73,6
100033,2022-04-28,57,10
100034,2022-04-28,89,1
100035,2022-04-28,73,6
100036,2022-04-28,12,2
100037,2022-04-28,95,4
100040,2022-04-28,98,8
100041,2022-04-28,12,2
100043,2022-04-28,84,1
100045,2022-04-28,12,2
100047,2022-04-28,89,1
100048,2022-04-28,84,1
100049,2022-04-28,71,2
100051,2022-04-28,89,1
100053,2022-04-28,71,2
100055,2022-04-28,57,10
100057,2022-04-28,57,10
100058,2022-04-28,71,2
100059,2022-04-28,73,6
100063,2022-04-28,98,8
100064,2022-04-28,71,2
100065,2022-04-28,57,10
100070,2022-04-28,57,10
100071,2022-04-28,98,8
100072,2022-04-28,95,4
100073,2022-04-28,89,1
100078,2022-04-28,57,10
100080,2022-04-28,86,7
100084,2022-04-28,95,4
100085,2022-04-28,23,1
100087,2022-04-28,84,1
100094,2022-04-28,95,4
100095,2022-04-28,57,10
100096,2022-04-28,23,1
100097,2022-04-28,23,1
100100,2022-04-28,57,10
100101,2022-04-28,12,2
100102,2022-04-28,57,10
100104,2022-04-28,84,1
100107,2022-04-28,57,10
100111,2022-04-28,98,8
100112,2022-04-28,23,1
100113,2022-04-28,95,4
100117,2022-04-28,15,8
100119,2022-04-28,95,4
100120,2022-04-28,86,7
100122,2022-04-28,57,10
100123,2022-04-28,47,8
100124,2022-04-28,12,2
100126,2022-04-28,23,1
100127,2022-04-28,12,2
100128,2022-04-28,12,2
100132,2022-04-28,89,1
100135,2022-04-28,15,8
100136,2022-04-28,73,6
100137,2022-04-28,57,10
100139,2022-04-28,89,1
100140,2022-04-28,57,10
100141,2022-04-28,89,1
100145,2022-04-28,86,7
100147,2022-04-28,15,8
100150,2022-04-28,89,1
100152,2022-04-28,86,7
100153,2022-04-28,71,2
100154,2022-04-28,57,10
100155,2022-04-28,89,1
100157,2022-04-28,71,2
100166,2022-04-28,57,10
100167,2022-04-28,84,1
100168,2022-04-28,86,7
100169,2022-04-28,15,8
100170,2022-04-28,73,6
100171,2022-04-28,86,7
100173,2022-04-28,89,1
100175,2022-04-28,89,1
100176,2022-04-28,95,4
100177,2022-04-28,88,6
100178,2022-04-28,57,10
100182,2022-04-28,73,6
100183,2022-04-28,86,7
100184,2022-04-28,12,2
100185,2022-04-28,95,4
100187,2022-04-28,98,8
100188,2022-04-28,84,1
100189,2022-04-28,23,1
100191,2022-04-28,86,7
100192,2022-04-28,57,10
100193,2022-04-28,84,1
100199,2022-04-28,57,10
100202,2022-04-28,57,10
100204,2022-04-28,71,2
100205,2022-04-28,57,10
100207,2022-04-28,86,7
100210,2022-04-28,57,10
100212,2022-04-28,57,10
100213,2022-04-28,95,4
100214,2022-04-28,86,7
100218,2022-04-28,57,10
100220,2022-04-28,57,10
100221,2022-04-28,71,2
100222,2022-04-28,88,6
100223,2022-04-28,73,6
100225,2022-04-28,71,2
100227,2022-04-28,98,8
100228,2022-04-28,47,8
100230,2022-04-28,12,2
100234,2022-04-28,12,2
100235,2022-04-28,12,2
100238,2022-04-28,86,7
100246,2022-04-28,71,2
100249,2022-04-28,71,2
100250,2022-04-28,12,2
100251,2022-04-28,98,8
100254,2022-04-28,98,8
100255,2022-04-28,88,6
100256,2022-04-28,12,2
100259,2022-04-28,84,1
100260,2022-04-28,98,8
100262,2022-04-28,84,1
100265,2022-04-28,98,8
100268,2022-04-28,86,7
100270,2022-04-28,84,1
100271,2022-04-28,89,1
100272,2022-04-28,89,1
100275,2022-04-28,98,8
100276,2022-04-28,57,10
100277,2022-04-28,71,2
100280,2022-04-28,12,2
100281,2022-04-28,71,2
100283,2022-04-28,71,2
100284,2022-04-28,57,10
100286,2022-04-28,95,4
100287,2022-04-28,86,7
100291,2022-04-28,89,1
100292,2022-04-28,98,8
100294,2022-04-28,12,2
100296,2022-04-28,12,2
100297,2022-04-28,98,8
100298,2022-04-28,12,2
100299,2022-04-28,12,2
100301,2022-04-28,12,2
100302,2022-04-28,84,1
100304,2022-04-28,12,2
100305,2022-04-28,95,4
100307,2022-04-28,57,10
100311,2022-04-28,12,2
100312,2022-04-28,15,8
100314,2022-04-28,57,10
100316,2022-04-28,88,6
100317,2022-04-28,15,8
100320,2022-04-28,12,2
100322,2022-04-28,84,1
100324,2022-04-28,98,8
100332,2022-04-28,57,10
100334,2022-04-28,12,2
100335,2022-04-28,12,2
100336,2022-04-28,84,1
100337,2022-04-28,47,8
100344,2022-04-28,84,1
100345,2022-04-28,23,1
100346,2022-04-28,57,10
100348,2022-04-28,12,2
100349,2022-04-28,84,1
100350,2022-04-28,95,4
100354,2022-04-28,12,2
100355,2022-04-28,23,1
100357,2022-04-28,71,2
100358,2022-04-28,86,7
100360,2022-04-28,98,8
100361,2022-04-28,86,7
100362,2022-04-28,12,2
100363,2022-04-28,84,1
100365,2022-04-28,71,2
100368,2022-04-28,86,7
100369,2022-04-28,89,1
100370,2022-04-28,86,7
100372,2022-04-28,95,4
100373,2022-04-28,88,6
100374,2022-04-28,23,1
100375,2022-04-28,12,2
100376,2022-04-28,89,1
100377,2022-04-28,57,10
100379,2022-04-28,89,1
100380,2022-04-28,95,4
100382,2022-04-28,23,1
100384,2022-04-28,98,8
100385,2022-04-28,98,8
100386,2022-04-28,23,1
100388,2022-04-28,86,7
100390,2022-04-28,89,1
100394,2022-04-28,84,1
100396,2022-04-28,95,4
100401,2022-04-28,89,1
100402,2022-04-28,23,1
100403,2022-04-28,57,10
100405,2022-04-28,57,10
100407,2022-04-28,89,1
100408,2022-04-28,71,2
100411,2022-04-28,71,2
100412,2022-04-28,98,8
100415,2022-04-28,57,10
100416,2022-04-28,89,1
100420,2022-04-28,23,1
100421,2022-04-28,12,2
100422,2022-04-28,98,8
100428,2022-04-28,71,2
100429,2022-04-28,86,7
100434,2022-04-28,86,7
100437,2022-04-28,89,1
100439,2022-04-28,15,8
100440,2022-04-28,98,8
100441,2022-04-28,89,1
100445,2022-04-28,98,8
100446,2022-04-28,98,8
100447,2022-04-28,57,10
100448,2022-04-28,86,7
100449,2022-04-28,71,2
100451,2022-04-28,73,6
100452,2022-04-28,86,7
100456,2022-04-28,73,6
100458,2022-04-28,15,8
100461,2022-04-28,98,8
100463,2022-04-28,98,8
100470,2022-04-28,98,8
100471,2022-04-28,86,7
100474,2022-04-28,86,7
100478,2022-04-28,86,7
100480,2022-04-28,23,1
100481,2022-04-28,71,2
100482,2022-04-28,73,6
100485,2022-04-28,12,2
100493,2022-04-28,57,10
100494,2022-04-28,23,1
100495,2022-04-28,95,4
100496,2022-04-28,89,1
100497,2022-04-28,98,8
100503,2022-04-28,71,2
100504,2022-04-28,71,2
100505,2022-04-28,23,1
100507,2022-04-28,98,8
100508,2022-04-28,86,7
100512,2022-04-28,23,1
100513,2022-04-28,86,7
100515,2022-04-28,86,7
100517,2022-04-28,84,1
100520,2022-04-28,23,1
100522,2022-04-28,15,8
100523,2022-04-28,98,8
100524,2022-04-28,23,1
100527,2022-04-28,23,1
100530,2022-04-28,84,1
100534,2022-04-28,86,7
100535,2022-04-28,71,2
100536,2022-04-28,23,1
100537,2022-04-28,47,8
100539,2022-04-28,57,10
100540,2022-04-28,12,2
100541,2022-04-28,86,7
100543,2022-04-28,23,1
100552,2022-04-28,86,7
100553,2022-04-28,71,2
100554,2022-04-28,12,2
100559,2022-04-28,71,2
100560,2022-04-28,12,2
100563,2022-04-28,71,2
100564,2022-04-28,57,10
100566,2022-04-28,12,2
100569,2022-04-28,89,1
100570,2022-04-28,15,8
100572,2022-04-28,12,2
100575,2022-04-28,12,2
100576,2022-04-28,12,2
100577,2022-04-28,86,7
100579,2022-04-28,86,7
100583,2022-04-28,57,10
100585,2022-04-28,88,6
100586,2022-04-28,86,7
100589,2022-04-28,84,1
100590,2022-04-28,89,1
100595,2022-04-28,23,1
100596,2022-04-28,71,2
100598,2022-04-28,88,6
100600,2022-04-28,71,2
100601,2022-04-28,84,1
100603,2022-04-28,57,10
100608,2022-04-28,89,1
100610,2022-04-28,71,2
100611,2022-04-28,89,1
100612,2022-04-28,12,2
100617,2022-04-28,71,2
100618,2022-04-28,73,6
100621,2022-04-28,12,2
100624,2022-04-28,84,1
100625,2022-04-28,57,10
100630,2022-04-28,57,10
100631,2022-04-28,98,8
100636,2022-04-28,89,1
100638,2022-04-28,84,1
100639,2022-04-28,23,1
100642,2022-04-28,57,10
100643,2022-04-28,88,6
100644,2022-04-28,23,1
100645,2022-04-28,88,6
100648,2022-04-28,89,1
100650,2022-04-28,86,7
100651,2022-04-28,98,8
100652,2022-04-28,86,7
100653,2022-04-28,71,2
100654,2022-04-28,12,2
100656,2022-04-28,73,6
100657,2022-04-28,98,8
100658,2022-04-28,57,10
100659,2022-04-28,86,7
100660,2022-04-28,88,6
100665,2022-04-28,84,1
100666,2022-04-28,88,6
100667,2022-04-28,86,7
100668,2022-04-28,71,2
100669,2022-04-28,71,2
100670,2022-04-28,12,2
100671,2022-04-28,23,1
100673,2022-04-28,57,10
100674,2022-04-28,89,1
100675,2022-04-28,98,8
100679,2022-04-28,47,8
100682,2022-04-28,57,10
100685,2022-04-28,86,7
100686,2022-04-28,23,1
100687,2022-04-28,57,10
100689,2022-04-28,12,2
100692,2022-04-28,57,10
100693,2022-04-28,23,1
100694,2022-04-28,89,1
100697,2022-04-28,71,2
100699,2022-04-28,23,1
100703,2022-04-28,12,2
100710,2022-04-28,12,2
100712,2022-04-28,84,1
100713,2022-04-28,86,7
100714,2022-04-28,71,2
100716,2022-04-28,57,10
100717,2022-04-28,86,7
100718,2022-04-28,98,8
100719,2022-04-28,86,7
100720,2022-04-28,98,8
100723,2022-04-28,57,10
100724,2022-04-28,86,7
100727,2022-04-28,86,7
100728,2022-04-28,12,2
100729,2022-04-28,12,2
100731,2022-04-28,86,7
100734,2022-04-28,86,7
100736,2022-04-28,57,10
100740,2022-04-28,84,1
100742,2022-04-28,71,2
100743,2022-04-28,71,2
100752,2022-04-28,84,1
100754,2022-04-28,12,2
100756,2022-04-28,15,8
100760,2022-04-28,84,1
100761,2022-04-28,57,10
100765,2022-04-28,95,4
100767,2022-04-28,12,2
100769,2022-04-28,98,8
100772,2022-04-28,57,10
100773,2022-04-28,88,6
100779,2022-04-28,71,2
100782,2022-04-28,57,10
100783,2022-04-28,15,8
100784,2022-04-28,23,1
100787,2022-04-28,12,2
100789,2022-04-28,57,10
100790,2022-04-28,98,8
100795,2022-04-28,73,6
100798,2022-04-28,12,2
100799,2022-04-28,71,2
100801,2022-04-28,88,6
100804,2022-04-28,98,8
100805,2022-04-28,57,10
100808,2022-04-28,15,8
100809,2022-04-28,12,2
100810,2022-04-28,84,1
100815,2022-04-28,98,8
100819,2022-04-28,12,2
100820,2022-04-28,89,1
100823,2022-04-28,84,1
100827,2022-04-28,73,6
100833,2022-04-28,84,1
100834,2022-04-28,12,2
100837,2022-04-28,15,8
100840,2022-04-28,73,6
100844,2022-04-28,89,1
100846,2022-04-28,98,8
100847,2022-04-28,84,1
100848,2022-04-28,15,8
100850,2022-04-28,98,8
100852,2022-04-28,89,1
100855,2022-04-28,84,1
100856,2022-04-28,84,1
100859,2022-04-28,12,2
100860,2022-04-28,84,1
100861,2022-04-28,89,1
100862,2022-04-28,89,1
100863,2022-04-28,88,6
100865,2022-04-28,57,10
100866,2022-04-28,12,2
100868,2022-04-28,23,1
100870,2022-04-28,84,1
100871,2022-04-28,98,8
100873,2022-04-28,57,10
100878,2022-04-28,71,2
100883,2022-04-28,84,1
100884,2022-04-28,86,7
100886,2022-04-28,23,1
100888,2022-04-28,89,1
100889,2022-04-28,84,1
100898,2022-04-28,71,2
100900,2022-04-28,57,10
100902,2022-04-28,89,1
100903,2022-04-28,12,2
100908,2022-04-28,71,2
100909,2022-04-28,88,6
100911,2022-04-28,89,1
100914,2022-04-28,86,7
100926,2022-04-28,71,2
100927,2022-04-28,71,2
100928,2022-04-28,86,7
100929,2022-04-28,89,1
100930,2022-04-28,73,6
100933,2022-04-28,89,1
100934,2022-04-28,15,8
100938,2022-04-28,71,2
100942,2022-04-28,98,8
100944,2022-04-28,73,6
100946,2022-04-28,89,1
100947,2022-04-28,71,2
100953,2022-04-28,12,2
100956,2022-04-28,47,8
100958,2022-04-28,89,1
100960,2022-04-28,12,2
100962,2022-04-28,57,10
100965,2022-04-28,71,2
100966,2022-04-28,23,1
100968,2022-04-28,95,4
100969,2022-04-28,84,1
100972,2022-04-28,71,2
100974,2022-04-28,84,1
100976,2022-04-28,89,1
100979,2022-04-28,84,1
100980,2022-04-28,89,1
100984,2022-04-28,12,2
100986,2022-04-28,71,2
100988,2022-04-28,12,2
100996,2022-04-28,89,1
100997,2022-04-28,57,10
100999,2022-04-28,95,4
101002,2022-04-28,89,1
101003,2022-04-28,89,1
101004,2022-04-28,95,4
101008,2022-04-28,86,7
101010,2022-04-28,89,1
101013,2022-04-28,98,8
101014,2022-04-28,57,10
101016,2022-04-28,88,6
101018,2022-04-28,86,7
101020,2022-04-28,23,1
101022,2022-04-28,12,2
101025,2022-04-28,86,7
101028,2022-04-28,84,1
101033,2022-04-28,73,6
101037,2022-04-28,57,10
101038,2022-04-28,23,1
101040,2022-04-28,57,10
101043,2022-04-28,12,2
101044,2022-04-28,84,1
101045,2022-04-28,71,2
101048,2022-04-28,23,1
101049,2022-04-28,57,10
101050,2022-04-28,12,2
101051,2022-04-28,57,10
101052,2022-04-28,84,1
101053,2022-04-28,23,1
101055,2022-04-28,71,2
101062,2022-04-28,84,1
101065,2022-04-28,12,2
101068,2022-04-28,86,7
101074,2022-04-28,89,1
101075,2022-04-28,84,1
101076,2022-04-28,86,7
101078,2022-04-28,71,2
101080,2022-04-28,86,7
101083,2022-04-28,57,10
101085,2022-04-28,57,10
101087,2022-04-28,86,7
101089,2022-04-28,71,2
101092,2022-04-28,84,1
101093,2022-04-28,12,2
101095,2022-04-28,71,2
101096,2022-04-28,89,1
101099,2022-04-28,12,2
101101,2022-04-28,71,2
101102,2022-04-28,57,10
101104,2022-04-28,57,10
101107,2022-04-28,88,6
101109,2022-04-28,23,1
101114,2022-04-28,57,10
101119,2022-04-28,23,1
101120,2022-04-28,89,1
101122,2022-04-28,57,10
101123,2022-04-28,71,2
101128,2022-04-28,89,1
101129,2022-04-28,12,2
101130,2022-04-28,73,6
101131,2022-04-28,86,7
101141,2022-04-28,12,2
101143,2022-04-28,86,7
101145,2022-04-28,89,1
101150,2022-04-28,86,7
101153,2022-04-28,12,2
101154,2022-04-28,89,1
101155,2022-04-28,73,6
101157,2022-04-28,12,2
101160,2022-04-28,12,2
101161,2022-04-28,71,2
101163,2022-04-28,86,7
101165,2022-04-28,71,2
101167,2022-04-28,57,10
101171,2022-04-28,12,2
101172,2022-04-28,84,1
101173,2022-04-28,86,7
101175,2022-04-28,73,6
101176,2022-04-28,12,2
101178,2022-04-28,95,4
101182,2022-04-28,86,7
101183,2022-04-28,84,1
101186,2022-04-28,86,7
101190,2022-04-28,86,7
101193,2022-04-28,57,10
101195,2022-04-28,73,6
101198,2022-04-28,73,6
101199,2022-04-28,57,10
101202,2022-04-28,95,4
101205,2022-04-28,57,10
101207,2022-04-28,12,2
101208,2022-04-28,57,10
101210,2022-04-28,57,10
101211,2022-04-28,57,10
101212,2022-04-28,12,2
101213,2022-04-28,57,10
101214,2022-04-28,86,7
101216,2022-04-28,12,2
101219,2022-04-28,86,7
101220,2022-04-28,86,7
101221,2022-04-28,12,2
101223,2022-04-28,57,10
101228,2022-04-28,12,2
101229,2022-04-28,86,7
101231,2022-04-28,57,10
101232,2022-04-28,86,7
101233,2022-04-28,12,2
101236,2022-04-28,86,7
101238,2022-04-28,95,4
101239,2022-04-28,71,2
101241,2022-04-28,86,7
101242,2022-04-28,12,2
101244,2022-04-28,12,2
101246,2022-04-28,12,2
101248,2022-04-28,23,1
101249,2022-04-28,12,2
101250,2022-04-28,71,2
101251,2022-04-28,84,1
101252,2022-04-28,86,7
101256,2022-04-28,88,6
101258,2022-04-28,23,1
101259,2022-04-28,57,10
101260,2022-04-28,89,1
101261,2022-04-28,84,1
101262,2022-04-28,71,2
101266,2022-04-28,12,2
101267,2022-04-28,89,1
101268,2022-04-28,89,1
101270,2022-04-28,23,1
101271,2022-04-28,71,2
101272,2022-04-28,84,1
101273,2022-04-28,84,1
101277,2022-04-28,12,2
101278,2022-04-28,71,2
101281,2022-04-28,86,7
101283,2022-04-28,84,1
101286,2022-04-28,57,10
101287,2022-04-28,88,6
101294,2022-04-28,86,7
101295,2022-04-28,57,10
101298,2022-04-28,84,1
101303,2022-04-28,71,2
101307,2022-04-28,86,7
101308,2022-04-28,57,10
101309,2022-04-28,57,10
101312,2022-04-28,57,10
101313,2022-04-28,57,10
101314,2022-04-28,57,10
101317,2022-04-28,57,10
101322,2022-04-28,57,10
101328,2022-04-28,57,10
101333,2022-04-28,57,10
101335,2022-04-28,57,10
101336,2022-04-28,57,10
101339,2022-04-28,57,10
101340,2022-04-28,57,10
101345,2022-04-28,57,10
101350,2022-04-28,57,10
101351,2022-04-28,57,10
101358,2022-04-01,86,8
101360,2022-04-01,86,8
101362,2022-04-01,86,8
101363,2022-04-01,15,8
101364,2022-04-01,86,8
101368,2022-04-01,86,8
101369,2022-04-01,86,8
101370,2022-04-01,86,8
101371,2022-04-01,86,8
101372,2022-04-01,15,8
101374,2022-04-01,86,8
101376,2022-04-01,86,8
101377,2022-04-01,86,8
101378,2022-04-01,15,8
101379,2022-04-01,86,8
101380,2022-04-01,86,8
101381,2022-04-01,15,8
101383,2022-04-01,86,8
101385,2022-04-01,86,8
101386,2022-04-01,86,8
101393,2022-04-01,86,8
101394,2022-04-01,86,8
101396,2022-04-01,15,8
101399,2022-04-01,86,8
101401,2022-04-01,15,8
101402,2022-04-01,15,8
101403,2022-04-01,86,8
101404,2022-04-01,86,8
101405,2022-04-01,15,8
101407,2022-04-01,86,8
101408,2022-04-01,86,8
101410,2022-04-01,15,8
101412,2022-04-01,86,8
101415,2022-04-01,86,8
101416,2022-04-01,86,8
101417,2022-04-01,86,8
101420,2022-04-01,88,6
101421,2022-04-01,15,8
101423,2022-04-01,84,1
101425,2022-04-01,15,8
101427,2022-04-01,86,8
101429,2022-04-01,86,8
101430,2022-04-01,15,8
101436,2022-04-01,15,8
101437,2022-04-01,84,1
101438,2022-04-01,88,6
101439,2022-04-01,84,1
101441,2022-04-01,15,8
101442,2022-04-01,15,8
101445,2022-04-01,88,6
101447,2022-04-01,86,8
101448,2022-04-01,71,2
101449,2022-04-01,95,4
101450,2022-04-01,14,5
101452,2022-04-01,12,2
101454,2022-04-01,71,2
101455,2022-04-01,84,1
101457,2022-04-01,88,6
101459,2022-04-01,95,4
101462,2022-04-01,15,8
101463,2022-04-01,88,6
101464,2022-04-01,15,8
101466,2022-04-01,71,2
101469,2022-04-01,88,6
101473,2022-04-01,47,7
101474,2022-04-01,86,8
101475,2022-04-01,15,8
101476,2022-04-01,88,6
101477,2022-04-01,15,8
101481,2022-04-01,84,1
101483,2022-04-01,88,6
101485,2022-04-01,15,8
101487,2022-04-01,86,8
101490,2022-04-01,93,5
101491,2022-04-01,14,5
101492,2022-04-01,12,2
101493,2022-04-01,93,5
101497,2022-04-01,86,8
101502,2022-04-01,86,8
101503,2022-04-01,47,7
101507,2022-04-01,93,5
101509,2022-04-01,86,8
101511,2022-04-01,12,2
101512,2022-04-01,86,8
101514,2022-04-01,95,4
101515,2022-04-01,95,4
101518,2022-04-01,88,6
101519,2022-04-01,15,8
101520,2022-04-01,47,7
101521,2022-04-01,47,7
101524,2022-04-01,88,6
101526,2022-04-01,15,8
101528,2022-04-01,86,8
101534,2022-04-01,14,5
101536,2022-04-01,84,1
101537,2022-04-01,86,8
101539,2022-04-01,15,8
101540,2022-04-01,12,2
101547,2022-04-01,86,8
101548,2022-04-01,12,2
101549,2022-04-01,86,8
101550,2022-04-01,88,6
101551,2022-04-01,88,6
101552,2022-04-01,71,2
101553,2022-04-01,84,1
101558,2022-04-01,93,5
101559,2022-04-01,88,6
101560,2022-04-01,88,6
101562,2022-04-01,15,8
101563,2022-04-01,47,7
101564,2022-04-01,93,5
101567,2022-04-01,15,8
101568,2022-04-01,47,7
101571,2022-04-01,71,2
101574,2022-04-01,86,8
101575,2022-04-01,88,6
101577,2022-04-01,93,5
101578,2022-04-01,84,1
101581,2022-04-01,93,5
101582,2022-04-01,47,7
101583,2022-04-01,12,2
101584,2022-04-01,86,8
101586,2022-04-01,86,8
101587,2022-04-01,15,8
101588,2022-04-01,93,5
101589,2022-04-01,12,2
101590,2022-04-01,95,4
101591,2022-04-01,71,2
101597,2022-04-01,95,4
101600,2022-04-01,88,6
101601,2022-04-01,71,2
101602,2022-04-01,93,5
101603,2022-04-01,71,2
101608,2022-03-01,86,8
101610,2022-03-01,86,8
101612,2022-03-01,86,8
101613,2022-03-01,15,8
101614,2022-03-01,86,8
101618,2022-03-01,86,8
101619,2022-03-01,86,8
101620,2022-03-01,86,8
101621,2022-03-01,86,8
101622,2022-03-01,15,8
101624,2022-03-01,86,8
101626,2022-03-01,86,8
101627,2022-03-01,86,8
101628,2022-03-01,15,8
101629,2022-03-01,86,8
101630,2022-03-01,86,8
101631,2022-03-01,15,8
101633,2022-03-01,86,8
101635,2022-03-01,86,8
101636,2022-03-01,86,8
101643,2022-03-01,86,8
101644,2022-03-01,86,8
101646,2022-03-01,15,8
101649,2022-03-01,86,8
101651,2022-03-01,15,8
101652,2022-03-01,15,8
101653,2022-03-01,86,8
101654,2022-03-01,86,8
101655,2022-03-01,15,8
101657,2022-03-01,86,8
101658,2022-03-01,86,8
101660,2022-03-01,15,8
101662,2022-03-01,86,8
101665,2022-03-01,86,8
101666,2022-03-01,86,8
101667,2022-03-01,86,8
101670,2022-03-01,88,6
101671,2022-03-01,15,8
101673,2022-03-01,84,1
101675,2022-03-01,15,8
101677,2022-03-01,86,8
101679,2022-03-01,86,8
101680,2022-03-01,15,8
101686,2022-03-01,15,8
101687,2022-03-01,84,1
101688,2022-03-01,88,6
101689,2022-03-01,84,1
101691,2022-03-01,15,8
101692,2022-03-01,15,8
101695,2022-03-01,88,6
101697,2022-03-01,86,8
101698,2022-03-01,71,2
101699,2022-03-01,95,4
101700,2022-03-01,14,5
101702,2022-03-01,12,2
101704,2022-03-01,71,2
101705,2022-03-01,84,1
101707,2022-03-01,88,6
101709,2022-03-01,95,4
101712,2022-03-01,15,8
101713,2022-03-01,88,6
101714,2022-03-01,15,8
101716,2022-03-01,71,2
101719,2022-03-01,88,6
101723,2022-03-01,47,7
101724,2022-03-01,86,8
101725,2022-03-01,15,8
101726,2022-03-01,88,6
101727,2022-03-01,15,8
101731,2022-03-01,84,1
101733,2022-03-01,88,6
101735,2022-03-01,15,8
101737,2022-03-01,86,8
101740,2022-03-01,93,5
101741,2022-03-01,14,5
101742,2022-03-01,12,2
101743,2022-03-01,93,5
101747,2022-03-01,86,8
101752,2022-03-01,86,8
101753,2022-03-01,47,7
101757,2022-03-01,93,5
101759,2022-03-01,86,8
101761,2022-03-01,12,2
101762,2022-03-01,86,8
101764,2022-03-01,95,4
101765,2022-03-01,95,4
101768,2022-03-01,88,6
101769,2022-03-01,15,8
101770,2022-03-01,47,7
101771,2022-03-01,47,7
101774,2022-03-01,88,6
101776,2022-03-01,15,8
101778,2022-03-01,86,8
101784,2022-03-01,14,5
101786,2022-03-01,84,1
101787,2022-03-01,86,8
101789,2022-03-01,15,8
101790,2022-03-01,12,2
101797,2022-03-01,86,8
101798,2022-03-01,12,2
101799,2022-03-01,86,8
101800,2022-03-01,88,6
101801,2022-03-01,88,6
101802,2022-03-01,71,2
101803,2022-03-01,84,1
101808,2022-03-01,93,5
101809,2022-03-01,88,6
101810,2022-03-01,88,6
101812,2022-03-01,15,8
101813,2022-03-01,47,7
101814,2022-03-01,93,5
101817,2022-03-01,15,8
101818,2022-03-01,47,7
101821,2022-03-01,71,2
101824,2022-03-01,86,8
101825,2022-03-01,88,6
101827,2022-03-01,93,5
101828,2022-03-01,84,1
101831,2022-03-01,93,5
101832,2022-03-01,47,7
101833,2022-03-01,12,2
101834,2022-03-01,86,8
101836,2022-03-01,86,8
101837,2022-03-01,15,8
101838,2022-03-01,93,5
101839,2022-03-01,12,2
101840,2022-03-01,95,4
101841,2022-03-01,71,2
101847,2022-03-01,95,4
101850,2022-03-01,88,6
101851,2022-03-01,71,2
101852,2022-03-01,93,5
101853,2022-03-01,71,2
101858,2022-03-01,88,6
101867,2022-03-01,71,2
101868,2022-03-01,47,7
101869,2022-03-01,71,2
101870,2022-03-01,47,7
101873,2022-03-01,93,5
101875,2022-03-01,15,8
101876,2022-03-01,47,7
101877,2022-03-01,93,5
101878,2022-03-01,88,6
101879,2022-03-01,88,6
101882,2022-03-01,14,5
101884,2022-03-01,71,2
101885,2022-03-01,93,5
101886,2022-03-01,14,5
101889,2022-03-01,84,1
101890,2022-03-01,14,5
101892,2022-03-01,15,8
101893,2022-03-01,88,6
101895,2022-03-01,47,7
101896,2022-03-01,47,7
101897,2022-03-01,93,5
101899,2022-03-01,14,5
101903,2022-03-01,93,5
101905,2022-03-01,88,6
101906,2022-03-01,47,7
101909,2022-03-01,23,1
101910,2022-03-01,86,8
101911,2022-03-01,93,5
101913,2022-03-01,88,6
101914,2022-03-01,88,6
101916,2022-03-01,88,6
101917,2022-03-01,47,7
101919,2022-03-01,88,6
101921,2022-03-01,47,7
101923,2022-03-01,15,8
101924,2022-03-01,95,4
101927,2022-03-01,95,4
101929,2022-03-01,88,6
101930,2022-03-01,23,1
101932,2022-03-01,88,6
101933,2022-03-01,15,8
101936,2022-03-01,23,1
101938,2022-03-01,15,8
101940,2022-03-01,23,1
101944,2022-03-01,23,1
101945,2022-03-01,86,8
101946,2022-03-01,88,6
101957,2022-03-01,47,7
101960,2022-03-01,95,4
101961,2022-03-01,23,1
101965,2022-03-01,88,6
101969,2022-03-01,47,7
101970,2022-03-01,47,7
101972,2022-03-01,47,7
101974,2022-03-01,88,6
101976,2022-03-01,93,5
101977,2022-03-01,47,7
101978,2022-03-01,88,6
101979,2022-03-01,88,6
101980,2022-03-01,47,7
101981,2022-03-01,86,8
101982,2022-03-01,84,1
101983,2022-03-01,14,5
101984,2022-03-01,47,7
101986,2022-03-01,71,2
101989,2022-03-01,14,5
101990,2022-03-01,88,6
101991,2022-03-01,12,2
101993,2022-03-01,88,6
101994,2022-03-01,88,6
101997,2022-03-01,71,2
101998,2022-03-01,47,7
101999,2022-03-01,12,2
102001,2022-03-01,71,2
102002,2022-03-01,84,1
102003,2022-03-01,88,6
102005,2022-03-01,12,2
102006,2022-03-01,71,2
102007,2022-03-01,95,4
102010,2022-03-01,23,1
102011,2022-03-01,71,2
102013,2022-03-01,88,6
102014,2022-03-01,88,6
102018,2022-03-01,93,5
102022,2022-03-01,23,1
102023,2022-03-01,86,8
102024,2022-03-01,88,6
102025,2022-03-01,14,5
102028,2022-03-01,12,2
102030,2022-03-01,47,7
102035,2022-03-01,88,6
102041,2022-03-01,84,1
102044,2022-03-01,88,6
102045,2022-03-01,88,6
102047,2022-03-01,47,7
102048,2022-03-01,84,1
102049,2022-03-01,12,2
102050,2022-03-01,47,7
102055,2022-03-01,12,2
102057,2022-03-01,93,5
102060,2022-03-01,71,2
102063,2022-03-01,93,5
102064,2022-03-01,93,5
102065,2022-03-01,93,5
102068,2022-03-01,86,8
102071,2022-03-01,47,7
102077,2022-03-01,15,8
102079,2022-03-01,86,8
